RGIId,ELA
RGI60-14.22232,4508
RGI60-14.22242,4760
RGI60-14.22249,4919
RGI60-14.22276,4897
RGI60-14.22280,4781
RGI60-14.22281,4565
RGI60-14.22297,5029
RGI60-14.22315,4434
RGI60-14.22319,4875
RGI60-14.22321,4964
RGI60-14.22325,5026
RGI60-14.22332,5603
RGI60-14.22344,5467
RGI60-14.22347,5376
RGI60-14.22348,4651
RGI60-14.22373,4990
RGI60-14.22422,4011
RGI60-14.22441,4621
RGI60-14.22460,4921
RGI60-14.22464,4734
RGI60-14.22472,4049
RGI60-14.22481,4620
RGI60-14.22493,4442
RGI60-14.22505,4739
RGI60-14.22512,4482
RGI60-14.22515,4012
RGI60-14.22518,6879
RGI60-14.22530,3790
RGI60-14.22540,4831
RGI60-14.22569,4804
RGI60-14.22570,4655
RGI60-14.22589,5056
RGI60-14.22598,4738
RGI60-14.22600,4609
RGI60-14.22614,4528
RGI60-14.22631,5237
RGI60-14.22635,4521
RGI60-14.22648,4813
RGI60-14.22660,4534
RGI60-14.22661,4733
RGI60-14.22663,5291
RGI60-14.22664,5295
RGI60-14.22672,4631
RGI60-14.22679,4874
RGI60-14.22682,4252
RGI60-14.22683,4276
RGI60-14.22684,4461
RGI60-14.22686,5718
RGI60-14.22699,5461
RGI60-14.22700,4637
RGI60-14.22703,4186
RGI60-14.22707,4820
RGI60-14.22747,5540
RGI60-14.22815,NaN
RGI60-14.22835,NaN
RGI60-14.22836,5699
RGI60-14.22843,5327
RGI60-14.22879,5011
RGI60-14.23019,NaN
RGI60-14.23024,NaN
RGI60-14.23031,NaN
RGI60-14.23064,NaN
RGI60-14.23077,NaN
RGI60-14.23086,NaN
RGI60-14.23111,4923
RGI60-14.23115,4513
RGI60-14.23125,4331
RGI60-14.23133,4851
RGI60-14.23140,3859
RGI60-14.23159,4688
RGI60-14.23204,5000
RGI60-14.23231,4985
RGI60-14.23233,4592
RGI60-14.23237,5205
RGI60-14.23248,5239
RGI60-14.23252,4906
RGI60-14.23254,5074
RGI60-14.23258,5044
RGI60-14.23259,4288
RGI60-14.23260,4880
RGI60-14.23261,4972
RGI60-14.23268,4625
RGI60-14.23269,5130
RGI60-14.23275,4484
RGI60-14.23281,4754
RGI60-14.23285,4831
RGI60-14.23293,4485
RGI60-14.23324,4659
RGI60-14.23337,4410
RGI60-14.23344,4452
RGI60-14.23354,4555
RGI60-14.23358,4578
RGI60-14.23361,4550
RGI60-14.23366,4855
RGI60-14.23368,4557
RGI60-14.23369,4789
RGI60-14.23382,3989
RGI60-14.23420,4881
RGI60-14.23425,4823
RGI60-14.23426,4992
RGI60-14.23429,4786
RGI60-14.23430,4719
RGI60-14.23437,4680
RGI60-14.23441,4884
RGI60-14.23456,4617
RGI60-14.23477,4062
RGI60-14.23482,NaN
RGI60-14.23488,NaN
RGI60-14.23490,NaN
RGI60-14.23492,NaN
RGI60-14.23523,4165
RGI60-14.23543,4134
RGI60-14.23581,4619
RGI60-14.23586,4600
RGI60-14.23602,4930
RGI60-14.23604,5482
RGI60-14.23605,4734
RGI60-14.23607,5210
RGI60-14.23618,4838
RGI60-14.23627,4200
RGI60-14.23645,4415
RGI60-14.23648,4818
RGI60-14.23650,4736
RGI60-14.23652,4857
RGI60-14.23656,4548
RGI60-14.23657,4976
RGI60-14.23677,NaN
RGI60-14.23679,4210
RGI60-14.23694,4293
RGI60-14.23726,5740
RGI60-14.23727,5172
RGI60-14.23757,4223
RGI60-14.23787,4264
RGI60-14.23809,5095
RGI60-14.23868,NaN
RGI60-14.23870,4752
RGI60-14.23872,5017
RGI60-14.23881,4057
RGI60-14.23889,4593
RGI60-14.23892,4191
RGI60-14.23974,4982
RGI60-14.23992,4473
RGI60-14.24015,NaN
RGI60-14.24037,NaN
RGI60-14.24099,5227
RGI60-14.24110,5181
RGI60-14.24128,4907
RGI60-14.24140,4509
RGI60-14.24142,4949
RGI60-14.24177,4522
RGI60-14.24213,5566
RGI60-14.24214,4525
RGI60-14.24238,4276
RGI60-14.24283,4399
RGI60-14.24384,NaN
RGI60-14.24457,5453
RGI60-14.24474,NaN
RGI60-14.24496,5414
RGI60-14.24500,4858
RGI60-14.24515,5522.697151
RGI60-14.24516,NaN
RGI60-14.24518,6126.976227
RGI60-14.24520,NaN
RGI60-14.24527,4980
RGI60-14.24535,5659
RGI60-14.24779,5529
RGI60-14.24787,5179
RGI60-14.24800,5288
RGI60-14.24804,4931
RGI60-14.24807,4810
RGI60-14.24826,4557
RGI60-14.24839,5179
RGI60-14.24882,NaN
RGI60-14.24883,NaN
RGI60-14.24885,NaN
RGI60-14.24900,NaN
RGI60-14.24901,NaN
RGI60-14.24902,NaN
RGI60-14.24903,NaN
RGI60-14.24905,NaN
RGI60-14.24913,NaN
RGI60-14.24917,NaN
RGI60-14.24925,NaN
RGI60-14.24942,NaN
RGI60-14.24945,NaN
RGI60-14.24965,NaN
RGI60-14.25009,NaN
RGI60-14.25012,NaN
RGI60-14.25021,NaN
RGI60-14.25035,NaN
RGI60-14.25048,NaN
RGI60-14.25205,NaN
RGI60-14.25228,NaN
RGI60-14.25231,NaN
RGI60-14.25238,NaN
RGI60-14.25250,NaN
RGI60-14.25326,NaN
RGI60-14.25397,NaN
RGI60-14.25399,5522
RGI60-14.25470,6101
RGI60-14.25471,6111
RGI60-14.25475,5892
RGI60-14.25480,6189
RGI60-14.25509,6366
RGI60-14.25513,6136
RGI60-14.25516,5894
RGI60-14.25518,6072
RGI60-14.25527,5735
RGI60-14.25573,NaN
RGI60-14.26063,NaN
RGI60-14.26066,NaN
RGI60-14.26114,NaN
RGI60-14.26120,NaN
RGI60-14.26127,NaN
RGI60-14.26128,NaN
RGI60-14.26144,NaN
RGI60-14.26162,NaN
RGI60-14.26180,6030
RGI60-14.26189,6203
RGI60-14.26192,6289
RGI60-14.26193,6085
RGI60-14.26195,6183
RGI60-14.26244,NaN
RGI60-14.26269,6452
RGI60-14.26280,5898
RGI60-14.26308,5921
RGI60-14.26322,NaN
RGI60-14.26344,6436
RGI60-14.26411,6014
RGI60-14.26420,6305
RGI60-14.26434,6073
RGI60-14.26494,5805
RGI60-14.26499,6008
RGI60-14.26502,6144
RGI60-14.26720,NaN
RGI60-14.26838,5692
RGI60-14.26843,5415
RGI60-14.26847,5760
RGI60-14.26855,5576
RGI60-14.26864,5498
RGI60-14.26871,5550
RGI60-14.26877,5282
RGI60-14.26879,5481
RGI60-14.26883,5609
RGI60-14.26895,5808
RGI60-14.26897,5499
RGI60-14.26924,6142
RGI60-14.26934,6230
RGI60-14.26936,6205
RGI60-14.26942,5896
RGI60-14.26947,6527
RGI60-14.26971,6081
RGI60-14.27005,5957
RGI60-14.27012,5918
RGI60-14.27053,5935
RGI60-14.27057,5989
RGI60-14.27104,5732
RGI60-14.27111,5418
RGI60-14.27152,5035
RGI60-14.27157,5113
RGI60-14.27158,5145
RGI60-14.27161,5150
RGI60-14.27170,5169
RGI60-14.27172,5190
RGI60-14.27182,5138
RGI60-14.27189,5364
RGI60-14.27190,5245
RGI60-14.27191,5819
RGI60-14.27197,5176
RGI60-14.27199,5229
RGI60-14.27204,5338
RGI60-14.27205,5338
RGI60-14.27209,5385
RGI60-14.27211,5783
RGI60-14.27212,5262
RGI60-14.27215,5248
RGI60-14.27216,5427
RGI60-14.27219,5217
RGI60-14.27224,5284
RGI60-14.27229,5135
RGI60-14.27234,5187
RGI60-14.27241,5289
RGI60-14.27242,5558
RGI60-14.27271,5023
RGI60-14.27274,5114
RGI60-14.27329,6069
RGI60-14.27333,5249
RGI60-14.27337,5198
RGI60-14.27343,5255
RGI60-14.27348,5410
RGI60-14.27350,5188
RGI60-14.27375,5358
RGI60-14.27377,5544
RGI60-14.27384,5455
RGI60-14.27385,5570
RGI60-14.27387,5192
RGI60-14.27388,5309
RGI60-14.27393,5298
RGI60-14.27396,5211
RGI60-14.27402,5565
RGI60-14.27404,5309
RGI60-14.27449,5881
RGI60-14.27451,5025
RGI60-14.27469,5065
RGI60-14.27473,5989
RGI60-14.27480,6205
RGI60-14.27577,5306
RGI60-14.27579,5274
RGI60-14.27593,5283
RGI60-14.27614,5634
RGI60-14.27630,5704
RGI60-14.27631,5674
RGI60-14.27634,5178
RGI60-14.27636,5635
RGI60-14.27642,5378
RGI60-14.27650,5228
RGI60-14.27652,5137
RGI60-14.27657,5510
RGI60-14.27664,5052
RGI60-14.27671,5107
RGI60-14.27678,5154
RGI60-14.27713,5044
RGI60-14.27786,5970
RGI60-14.27791,5979.224944
RGI60-14.27796,5812
RGI60-14.27801,6099
RGI60-14.27863,NaN
RGI60-14.27942,NaN
RGI60-14.27943,NaN
RGI60-14.27946,5954
RGI60-14.27951,6148
RGI60-14.27954,5990
RGI60-14.27955,6103
RGI60-14.27959,6009
RGI60-14.27975,5998
RGI60-15.00024,NaN
RGI60-15.00026,NaN
RGI60-15.00055,NaN
RGI60-15.00057,NaN
RGI60-15.00107,NaN
RGI60-15.00186,NaN
RGI60-15.00194,NaN
RGI60-15.00232,4915
RGI60-15.00233,5496
RGI60-15.00234,5059
RGI60-15.00288,5237
RGI60-15.00355,6441
RGI60-15.00356,4034
RGI60-15.00358,5830
RGI60-15.00368,5525
RGI60-15.00372,14560.51601
RGI60-15.00379,5605
RGI60-15.00399,7216.996683
RGI60-15.00406,5620
RGI60-15.00410,5208
RGI60-15.00423,5125
RGI60-15.00475,5386
RGI60-15.00503,4369
RGI60-15.00612,4776
RGI60-15.00617,5657
RGI60-15.00621,4664
RGI60-15.00639,5516
RGI60-15.00642,5414
RGI60-15.00643,5531
RGI60-15.00647,5548.794304
RGI60-15.00648,5109
RGI60-15.00655,5469
RGI60-15.00679,5339
RGI60-15.00726,5397
RGI60-15.00835,5556
RGI60-15.00850,5618.310029
RGI60-15.00855,5322
RGI60-15.00868,5242
RGI60-15.00869,5272
RGI60-15.00872,5525
RGI60-15.00880,5150
RGI60-15.00881,4706
RGI60-15.00885,5095
RGI60-15.00894,5299
RGI60-15.00898,4651
RGI60-15.00899,4744
RGI60-15.00909,5111
RGI60-15.00910,6633.076783
RGI60-15.00911,4857
RGI60-15.00920,5096
RGI60-15.00957,5442
RGI60-15.00996,5324
RGI60-15.01002,5202
RGI60-15.01004,5339
RGI60-15.01024,4821
RGI60-15.01030,5292
RGI60-15.01031,4837
RGI60-15.01032,5318
RGI60-15.01034,5206
RGI60-15.01062,5260
RGI60-15.01077,4760
RGI60-15.01078,4245
RGI60-15.01087,5427
RGI60-15.01089,5563
RGI60-15.01094,5247
RGI60-15.01096,5564
RGI60-15.01098,5526.782901
RGI60-15.01102,4849
RGI60-15.01107,4533
RGI60-15.01127,4987
RGI60-15.01131,6790.339665
RGI60-15.01141,6445
RGI60-15.01150,5495
RGI60-15.01151,6011
RGI60-15.01152,4184
RGI60-15.01166,5455.565366
RGI60-15.01168,5316
RGI60-15.01174,5113
RGI60-15.01181,5299
RGI60-15.01182,5485.520412
RGI60-15.01212,6394.121957
RGI60-15.01236,5152
RGI60-15.01256,4701.588263
RGI60-15.01262,3676
RGI60-15.01263,3881
RGI60-15.01283,5395
RGI60-15.01305,6428
RGI60-15.01315,NaN
RGI60-15.01338,5524
RGI60-15.01340,5311
RGI60-15.01354,6143
RGI60-15.01356,5335
RGI60-15.01367,5697
RGI60-15.01396,6052
RGI60-15.01408,5984
RGI60-15.01443,NaN
RGI60-15.01485,5679
RGI60-15.01491,5790
RGI60-15.01494,6246
RGI60-15.01495,6076.523958
RGI60-15.01501,5918
RGI60-15.01502,6565
RGI60-15.01503,10692.98531
RGI60-15.01509,5900
RGI60-15.01548,5719
RGI60-15.01553,4915
RGI60-15.01554,5481
RGI60-15.01557,6794.403662
RGI60-15.01562,5175
RGI60-15.01566,5999
RGI60-15.01572,5529
RGI60-15.01577,5601
RGI60-15.01588,6241
RGI60-15.01592,5320
RGI60-15.01593,6561
RGI60-15.01599,6754
RGI60-15.01610,6319
RGI60-15.01615,5700
RGI60-15.01631,5747
RGI60-15.01634,5924
RGI60-15.01635,5384
RGI60-15.01637,5686
RGI60-15.01653,6214
RGI60-15.01654,6148
RGI60-15.01669,5942
RGI60-15.01676,5818
RGI60-15.01683,6148
RGI60-15.01689,5451
RGI60-15.01690,5393
RGI60-15.01712,5945
RGI60-15.01746,5632
RGI60-15.01791,5836
RGI60-15.01862,5559
RGI60-15.01901,5620
RGI60-15.01903,5480
RGI60-15.01904,5637
RGI60-15.01905,5490
RGI60-15.01918,5675
RGI60-15.01919,5884
RGI60-15.01949,5766
RGI60-15.01950,5720
RGI60-15.01951,6246
RGI60-15.01957,5657
RGI60-15.01960,5731
RGI60-15.01961,5707
RGI60-15.01971,5720
RGI60-15.01974,5629.716527
RGI60-15.01980,5559
RGI60-15.01996,5711
RGI60-15.02001,6275
RGI60-15.02008,6371
RGI60-15.02046,5330
RGI60-15.02052,NaN
RGI60-15.02054,5247
RGI60-15.02065,NaN
RGI60-15.02067,5321
RGI60-15.02072,NaN
RGI60-15.02077,6021
RGI60-15.02092,NaN
RGI60-15.02104,NaN
RGI60-15.02162,5358
RGI60-15.02163,5633
RGI60-15.02164,5241
RGI60-15.02167,5482.552878
RGI60-15.02188,6046.299861
RGI60-15.02189,5838
RGI60-15.02192,5426
RGI60-15.02201,5462
RGI60-15.02202,NaN
RGI60-15.02228,NaN
RGI60-15.02229,5567
RGI60-15.02231,5605
RGI60-15.02233,NaN
RGI60-15.02235,NaN
RGI60-15.02240,NaN
RGI60-15.02256,5718
RGI60-15.02263,5423
RGI60-15.02274,5434
RGI60-15.02282,NaN
RGI60-15.02284,NaN
RGI60-15.02316,5558
RGI60-15.02319,5249
RGI60-15.02326,5729
RGI60-15.02358,4602
RGI60-15.02369,5819
RGI60-15.02371,6184
RGI60-15.02373,6032
RGI60-15.02375,5573
RGI60-15.02376,5333
RGI60-15.02381,NaN
RGI60-15.02384,5578
RGI60-15.02420,NaN
RGI60-15.02440,NaN
RGI60-15.02441,NaN
RGI60-15.02452,NaN
RGI60-15.02457,NaN
RGI60-15.02461,NaN
RGI60-15.02464,NaN
RGI60-15.02471,5613
RGI60-15.02473,5609
RGI60-15.02474,5624
RGI60-15.02477,5476
RGI60-15.02497,NaN
RGI60-15.02549,NaN
RGI60-15.02578,5455
RGI60-15.02591,5532
RGI60-15.02594,5390
RGI60-15.02631,NaN
RGI60-15.02637,6000
RGI60-15.02642,5855
RGI60-15.02644,4874
RGI60-15.02661,5506
RGI60-15.02663,NaN
RGI60-15.02698,5585
RGI60-15.02699,7078
RGI60-15.02702,5697
RGI60-15.02703,5852
RGI60-15.02706,5556
RGI60-15.02709,5419
RGI60-15.02710,7257
RGI60-15.02721,5634.335003
RGI60-15.02734,5792
RGI60-15.02740,5274
RGI60-15.02762,5514
RGI60-15.02771,4878
RGI60-15.02774,5849
RGI60-15.02783,5650
RGI60-15.02789,5814
RGI60-15.02831,4166
RGI60-15.02833,5022
RGI60-15.02843,5207
RGI60-15.02844,5472
RGI60-15.02846,5870
RGI60-15.02856,5853
RGI60-15.02862,5635
RGI60-15.02866,5851
RGI60-15.02867,5296
RGI60-15.02873,5845
RGI60-15.02879,5557
RGI60-15.02883,5496
RGI60-15.02885,5906
RGI60-15.02888,5975
RGI60-15.02896,5647
RGI60-15.02897,5721
RGI60-15.02906,5629
RGI60-15.02908,5811
RGI60-15.02911,5736
RGI60-15.02939,6414
RGI60-15.02940,6115
RGI60-15.02942,5837
RGI60-15.02944,5598
RGI60-15.02976,5536.045156
RGI60-15.02997,5615
RGI60-15.02999,5223
RGI60-15.03001,5432.890977
RGI60-15.03025,5713
RGI60-15.03030,5786
RGI60-15.03049,6059
RGI60-15.03052,5610
RGI60-15.03093,5973
RGI60-15.03094,5680
RGI60-15.03142,5741
RGI60-15.03149,5406
RGI60-15.03150,5777
RGI60-15.03152,5847
RGI60-15.03188,6691
RGI60-15.03200,6030
RGI60-15.03201,5833
RGI60-15.03206,4904
RGI60-15.03210,5899
RGI60-15.03217,6470
RGI60-15.03250,5685
RGI60-15.03253,5791
RGI60-15.03272,5591
RGI60-15.03335,5777
RGI60-15.03337,5709
RGI60-15.03356,5457
RGI60-15.03357,5528
RGI60-15.03359,5501
RGI60-15.03361,5425
RGI60-15.03366,5752
RGI60-15.03378,5933
RGI60-15.03396,5957
RGI60-15.03401,5784
RGI60-15.03403,5533
RGI60-15.03417,5613
RGI60-15.03422,5826
RGI60-15.03428,5862
RGI60-15.03435,5828
RGI60-15.03448,5836
RGI60-15.03473,5230
RGI60-15.03474,5350
RGI60-15.03498,6261
RGI60-15.03499,5554
RGI60-15.03504,5690
RGI60-15.03505,6087
RGI60-15.03510,5897
RGI60-15.03512,6818.03986
RGI60-15.03520,6590
RGI60-15.03541,5535.762439
RGI60-15.03551,5429
RGI60-15.03575,5671
RGI60-15.03592,5566
RGI60-15.03595,5590
RGI60-15.03599,5474
RGI60-15.03609,6820
RGI60-15.03611,5805
RGI60-15.03613,6301
RGI60-15.03617,6181
RGI60-15.03618,6052
RGI60-15.03619,5931
RGI60-15.03673,5377
RGI60-15.03684,5642
RGI60-15.03692,5974
RGI60-15.03697,5676
RGI60-15.03704,5907
RGI60-15.03706,5822
RGI60-15.03728,6573
RGI60-15.03731,6606
RGI60-15.03733,5315
RGI60-15.03734,5559
RGI60-15.03735,5366
RGI60-15.03741,7360.817704
RGI60-15.03742,5210
RGI60-15.03743,6756
RGI60-15.03744,5679
RGI60-15.03765,5340
RGI60-15.03782,5496
RGI60-15.03784,5746.78796
RGI60-15.03830,5394
RGI60-15.03833,5299
RGI60-15.03837,6616
RGI60-15.03841,5153
RGI60-15.03850,6095
RGI60-15.03923,6900.692291
RGI60-15.03948,6075
RGI60-15.03954,5583
RGI60-15.03973,4241
RGI60-15.03975,5528
RGI60-15.03976,5336
RGI60-15.03981,5539
RGI60-15.03986,4940
RGI60-15.04005,5467
RGI60-15.04018,NaN
RGI60-15.04023,5998
RGI60-15.04024,4750
RGI60-15.04046,6318
RGI60-15.04060,6210
RGI60-15.04061,5811
RGI60-15.04063,5439
RGI60-15.04070,7020
RGI60-15.04071,4165
RGI60-15.04075,6196
RGI60-15.04084,6103
RGI60-15.04098,4977
RGI60-15.04100,6150
RGI60-15.04101,6021
RGI60-15.04118,6485
RGI60-15.04119,5438
RGI60-15.04121,6159
RGI60-15.04122,5748
RGI60-15.04125,6253
RGI60-15.04137,5175
RGI60-15.04144,5615
RGI60-15.04148,7111
RGI60-15.04149,6338
RGI60-15.04151,3553
RGI60-15.04154,6158
RGI60-15.04172,5301
RGI60-15.04173,5288
RGI60-15.04176,5586
RGI60-15.04188,5987.81253
RGI60-15.04215,5800
RGI60-15.04220,6813.645686
RGI60-15.04230,5175
RGI60-15.04232,5409
RGI60-15.04257,5555
RGI60-15.04258,5269
RGI60-15.04269,5432
RGI60-15.04289,5743
RGI60-15.04306,5943.994668
RGI60-15.04323,5023
RGI60-15.04325,5092
RGI60-15.04326,5238
RGI60-15.04345,5537
RGI60-15.04347,5081
RGI60-15.04350,5946
RGI60-15.04377,6258
RGI60-15.04385,6203.584425
RGI60-15.04392,6165
RGI60-15.04408,6093
RGI60-15.04415,5478
RGI60-15.04428,5203
RGI60-15.04438,5780
RGI60-15.04441,5189
RGI60-15.04442,5155
RGI60-15.04443,5237
RGI60-15.04474,5496
RGI60-15.04480,6011
RGI60-15.04492,5495
RGI60-15.04497,4673
RGI60-15.04510,5194
RGI60-15.04515,5906
RGI60-15.04541,5675
RGI60-15.04568,5793
RGI60-15.04569,6312
RGI60-15.04582,6525
RGI60-15.04583,5728
RGI60-15.04588,5452
RGI60-15.04600,6063
RGI60-15.04601,6203
RGI60-15.04603,5828
RGI60-15.04607,5214
RGI60-15.04609,4649
RGI60-15.04611,5897
RGI60-15.04627,5801
RGI60-15.04631,5564
RGI60-15.04632,6085
RGI60-15.04639,5873
RGI60-15.04653,5524
RGI60-15.04659,6214
RGI60-15.04662,5919
RGI60-15.04674,6391
RGI60-15.04675,6268
RGI60-15.04676,6661
RGI60-15.04679,5491
RGI60-15.04685,5773
RGI60-15.04686,5891
RGI60-15.04691,6299
RGI60-15.04692,5765
RGI60-15.04693,5930
RGI60-15.04714,5841
RGI60-15.04715,5048
RGI60-15.04717,6020
RGI60-15.04719,5728
RGI60-15.04720,5876
RGI60-15.04724,6315
RGI60-15.04732,5497
RGI60-15.04750,5731
RGI60-15.04757,5460
RGI60-15.04760,5546
RGI60-15.04763,6013
RGI60-15.04764,5188
RGI60-15.04766,5192
RGI60-15.04768,5553
RGI60-15.04775,5423
RGI60-15.04776,5853
RGI60-15.04778,6976
RGI60-15.04780,7143
RGI60-15.04785,6138
RGI60-15.04786,4148
RGI60-15.04789,5117
RGI60-15.04792,5074
RGI60-15.04793,5874
RGI60-15.04803,4914
RGI60-15.04808,5266
RGI60-15.04809,4047
RGI60-15.04813,4227
RGI60-15.04830,4635
RGI60-15.04831,5587
RGI60-15.04833,5067
RGI60-15.04834,5633
RGI60-15.04835,6632
RGI60-15.04843,6104.446574
RGI60-15.04847,5742
RGI60-15.04851,6015
RGI60-15.04854,5651
RGI60-15.04855,5968
RGI60-15.04857,7514
RGI60-15.04858,5557
RGI60-15.04860,5664
RGI60-15.04863,5711
RGI60-15.04865,6248
RGI60-15.04866,6234
RGI60-15.04867,6399
RGI60-15.04870,6086
RGI60-15.04929,6056
RGI60-15.04979,6075
RGI60-15.04998,6106
RGI60-15.05012,6023
RGI60-15.05038,4894
RGI60-15.05070,6295
RGI60-15.05103,5543
RGI60-15.05116,6475
RGI60-15.05129,5349
RGI60-15.05136,5305
RGI60-15.05140,4378
RGI60-15.05142,6458
RGI60-15.05181,5373
RGI60-15.05188,5504
RGI60-15.05193,5743
RGI60-15.05194,5573.698193
RGI60-15.05196,5715
RGI60-15.05211,6028
RGI60-15.05224,6065
RGI60-15.05226,5605
RGI60-15.05296,5475
RGI60-15.05299,6173
RGI60-15.05313,10919.78073
RGI60-15.05345,5703
RGI60-15.05353,7476.732632
RGI60-15.05402,5510
RGI60-15.05424,6157.210847
RGI60-15.05444,5453
RGI60-15.05462,8501.660365
RGI60-15.05471,6124
RGI60-15.05473,6208
RGI60-15.05515,5610
RGI60-15.05528,5786
RGI60-15.05545,5598
RGI60-15.05571,5399
RGI60-15.05575,5247
RGI60-15.05576,6619.653831
RGI60-15.05578,5812
RGI60-15.05580,5601
RGI60-15.05582,5569
RGI60-15.05583,5194
RGI60-15.05586,5416
RGI60-15.05587,6747.511844
RGI60-15.05606,5574
RGI60-15.05608,6124
RGI60-15.05609,6798
RGI60-15.05623,5162
RGI60-15.05665,4568
RGI60-15.05666,5407
RGI60-15.05727,NaN
RGI60-15.05736,5414
RGI60-15.05751,6274
RGI60-15.05762,5512
RGI60-15.05773,5412
RGI60-15.05816,5521
RGI60-15.05820,5709
RGI60-15.05830,5441
RGI60-15.05832,5314
RGI60-15.05859,5941
RGI60-15.05866,5427
RGI60-15.05879,4623
RGI60-15.05896,6081
RGI60-15.05899,4303
RGI60-15.05930,5260
RGI60-15.05932,5142
RGI60-15.05933,10159.52788
RGI60-15.05945,4747
RGI60-15.05953,4819
RGI60-15.05957,5153
RGI60-15.05964,6946.831755
RGI60-15.05967,4379
RGI60-15.05968,5163
RGI60-15.05989,NaN
RGI60-15.05997,6410
RGI60-15.06014,5212
RGI60-15.06020,4755
RGI60-15.06024,5248
RGI60-15.06025,5487
RGI60-15.06038,3988
RGI60-15.06055,5823
RGI60-15.06060,6024.377287
RGI60-15.06065,5646
RGI60-15.06079,5693
RGI60-15.06094,5393
RGI60-15.06095,5350
RGI60-15.06096,5489
RGI60-15.06098,5686
RGI60-15.06177,5431.721326
RGI60-15.06194,3790
RGI60-15.06204,NaN
RGI60-15.06211,5105
RGI60-15.06290,5491
RGI60-15.06307,5517
RGI60-15.06313,5399
RGI60-15.06314,3873
RGI60-15.06320,4925
RGI60-15.06321,5043
RGI60-15.06324,5946
RGI60-15.06331,4370
RGI60-15.06345,6273.56757
RGI60-15.06347,5036
RGI60-15.06357,6115
RGI60-15.06358,5013
RGI60-15.06361,6216.855296
RGI60-15.06366,5601.336476
RGI60-15.06383,5148
RGI60-15.06385,4772
RGI60-15.06387,5858
RGI60-15.06398,5193
RGI60-15.06457,5565.989703
RGI60-15.06462,5210
RGI60-15.06465,5738
RGI60-15.06472,4834
RGI60-15.06491,5888
RGI60-15.06504,5653
RGI60-15.06515,5065
RGI60-15.06519,6142
RGI60-15.06535,5244
RGI60-15.06538,4889
RGI60-15.06539,5940
RGI60-15.06546,4277
RGI60-15.06551,6195
RGI60-15.06552,6048
RGI60-15.06553,6031
RGI60-15.06554,6026
RGI60-15.06555,5530
RGI60-15.06556,5601
RGI60-15.06557,5522
RGI60-15.06558,5768
RGI60-15.06559,5730
RGI60-15.06560,4973
RGI60-15.06561,10557.38754
RGI60-15.06562,4899
RGI60-15.06563,6180
RGI60-15.06564,6067
RGI60-15.06574,5913
RGI60-15.06576,5781
RGI60-15.06579,5381
RGI60-15.06595,6020
RGI60-15.06597,26128.54649
RGI60-15.06598,5556.44046
RGI60-15.06606,4325
RGI60-15.06607,4981
RGI60-15.06609,5322
RGI60-15.06611,5593
RGI60-15.06618,6167
RGI60-15.06620,5056
RGI60-15.06623,4965
RGI60-15.06630,5099.096027
RGI60-15.06648,5523
RGI60-15.06666,5249
RGI60-15.06674,5296
RGI60-15.06679,5068
RGI60-15.06686,6017
RGI60-15.06693,4992
RGI60-15.06701,6053.277578
RGI60-15.06709,5895
RGI60-15.06720,4617
RGI60-15.06722,5241
RGI60-15.06723,5052
RGI60-15.06724,4444
RGI60-15.06727,5151
RGI60-15.06728,5831
RGI60-15.06730,5545
RGI60-15.06741,5146
RGI60-15.06754,5300
RGI60-15.06763,5453
RGI60-15.06774,5605
RGI60-15.06776,5896
RGI60-15.06777,NaN
RGI60-15.06789,5299
RGI60-15.06807,4948
RGI60-15.06816,6048.477455
RGI60-15.06817,6160
RGI60-15.06826,6070
RGI60-15.06828,5329
RGI60-15.06845,5561
RGI60-15.06854,5897
RGI60-15.06861,NaN
RGI60-15.06881,4867
RGI60-15.06884,5876
RGI60-15.06889,5910
RGI60-15.06896,5588
RGI60-15.06941,4128
RGI60-15.06961,6410
RGI60-15.06977,6704.042585
RGI60-15.06978,5817
RGI60-15.06981,5148
RGI60-15.06987,5841
RGI60-15.06998,5753
RGI60-15.07024,NaN
RGI60-15.07025,NaN
RGI60-15.07034,4885
RGI60-15.07036,4986
RGI60-15.07042,5310
RGI60-15.07044,5176
RGI60-15.07071,5639
RGI60-15.07072,5476
RGI60-15.07073,5208
RGI60-15.07075,5189
RGI60-15.07084,5650
RGI60-15.07086,5876
RGI60-15.07112,6791
RGI60-15.07122,4633
RGI60-15.07123,5372
RGI60-15.07124,5015
RGI60-15.07141,5559
RGI60-15.07143,4636
RGI60-15.07148,6375
RGI60-15.07151,5386
RGI60-15.07153,6528
RGI60-15.07158,4940
RGI60-15.07163,5860
RGI60-15.07164,5641
RGI60-15.07165,5738
RGI60-15.07168,6129
RGI60-15.07169,5952
RGI60-15.07173,5296
RGI60-15.07174,5138
RGI60-15.07176,6489
RGI60-15.07180,5425
RGI60-15.07204,5380
RGI60-15.07245,5670
RGI60-15.07257,5612
RGI60-15.07265,5204
RGI60-15.07266,5635
RGI60-15.07275,5794
RGI60-15.07289,5078
RGI60-15.07301,5831
RGI60-15.07305,4960
RGI60-15.07315,5162
RGI60-15.07328,5448
RGI60-15.07333,5381
RGI60-15.07337,5004
RGI60-15.07341,5598
RGI60-15.07344,5231
RGI60-15.07346,4708
RGI60-15.07354,5644
RGI60-15.07374,5415
RGI60-15.07375,5118
RGI60-15.07376,4264
RGI60-15.07378,5027
RGI60-15.07388,4871
RGI60-15.07439,5407
